P_terminal,W0_restore_bytes,W0_restore_pointer,accepted_steps,action_freeze_sha256,actual_sum,alias,arm,backwards,capacity_terminal,case,cross_case_state_count,edit_core_wall,eff_correct,eff_denominator,eff_margin_mean,eff_nll_mean,eff_old_nll_mean,energy_terminal,finite_demand_sum,functional_p_mean,gen_correct,gen_denominator,gen_margin_mean,gen_nll_mean,gen_old_nll_mean,held_request_steps,loc_correct,loc_denominator,loc_margin_mean,loc_nll_mean,loc_old_nll_mean,manifest_sha256,materializations,model_forwards,negative_actual_steps,official_eff_correct,official_eff_margin_mean,official_eff_nll_mean,official_gen_correct,official_loc_correct,official_matched,old_rho_sum,p1r36_P_terminal,p1r36_capacity_terminal,p1r36_eff_correct,p1r36_eff_nll_mean,p1r36_energy_terminal,p1r36_gen_correct,p1r36_loc_correct,p1r36_status,p1r36_w8_full6_nll,p1r36_z8_full6_nll,p1r36_z_w_full6_gap,p1r38_P_terminal,p1r38_capacity_terminal,p1r38_eff_correct,p1r38_eff_nll_mean,p1r38_energy_terminal,p1r38_gen_correct,p1r38_loc_correct,p1r38_status,p1r38_w8_full6_nll,p1r38_z8_full6_nll,p1r38_z_w_full6_gap,peak_gpu_memory,peak_host_memory,predicted_sum,reactivated_request_steps,realization_mean,rejected_request_steps,status,target_terminal_count_lt_005,target_terminal_mean,target_terminal_median,target_terminal_p90,target_terminal_worst,terminal_evaluator_wall,terminal_sha256,tokens,w8_full6_nll,z8_full6_nll,z_w_full6_gap
0.1591712666986714,True,True,8,329858a675ef62578768a355bb0c2ad5f9082da4990913a80da92337619c79e4,12.649217449314893,qwen2.5-7b-inst,Neutral,125,0.06901246362340248,1,0,105.31399076338857,10,10,12.332485961914063,0.1050140380859375,12.4375,0.06097298723114347,16.600745382905007,0.0020471281010674275,17,20,5.34066162109375,4.08316650390625,9.423828125,14,92,100,7.046347656250001,12.52375,5.47740234375,2083b01907a60f093233afb28509bea6cf28ef31ed6f98d7573cfd7791ca601e,8,220,0,10,15.373890686035157,0.00735931396484375,20,92,True,30.30255695213314,0.16094298675103966,0.14891242771079372,10,0.10943374633789063,0.1308943741599273,18,92,SUCCESS,0.060769362328574064,0.0400187713210471,0.020750591007526964,0.70241816435885,5.321673061284538,10,0.2717559814453125,2.875467886178969,19,92,CASE_COMPLETE,0.27258835937827824,0.1843755933456123,0.08821276603266595,NOT_RECORDED,NOT_RECORDED,16.600745382905007,0,0.7190286328078515,9,SUCCESS,8,0.03780134115368128,0.0087669319473207,0.09354586750268931,0.23467175662517548,20.94763924367726,787c611c3967e4ddfdcf14272dd6ac93293d8e1e53b77456103728d16431d97f,33232,0.06745478045195341,0.03780134115368128,0.029653439298272133
0.35586930304655406,True,True,8,f2ea98970a5130fd5c719c882b7c9bd9733f49f939c21d0fac2325e00199ebe9,9.645051051862538,qwen2.5-7b-inst,Neutral,125,1.4218512554196265,2,0,138.29505344294012,9,10,12.040135192871094,1.0286148071289063,13.06875,0.7096098257268697,13.473361830832436,0.020883977066051496,17,20,3.263525390625,3.212255859375,6.47578125,15,77,100,4.408476562500001,9.8096484375,5.401171875,bf7b0bb0822786a1712aeb5c135da68f7a8fa9490884799d58211ec6f3a6792e,8,220,0,10,15.872895812988281,0.02397918701171875,20,76,True,23.494687708891988,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,TYPED_CASE_FAILURE,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.9813061461129031,2.525601011427959,9,0.998114013671875,0.7821406353937166,17,76,CASE_COMPLETE,0.9680346633307636,0.8983333731070161,0.06970129022374749,NOT_RECORDED,NOT_RECORDED,13.473361830832436,1,0.6648595348513132,19,SUCCESS,7,1.0816694453824311,0.020735284313559532,2.455367565155027,8.140264511108398,21.33736924175173,01b112dd9c3c60d7e17df91b0c34ff3935de6689d6c8ef8314856c7a5bc05968,34793,1.1077543718740344,1.0816694453824311,0.02608492649160321
0.09206386396575598,True,True,8,07bd53ff27837bef74b61a8dab3f76467dd253fa01d5f0345bed393f9f0089ea,9.262335143669043,qwen2.5-7b-inst,Neutral,125,0.07320476975766782,3,0,126.52881260029972,10,10,11.949734592437744,0.5971404075622558,12.546875,0.08916109540181803,12.710474457009695,0.0016618630976355363,16,20,4.310002994537354,4.509918880462647,8.819921875,19,78,100,3.398586502075195,8.871789627075195,5.4732031249999995,9166ad9cfa5c5e7fa273a5153eac6fb65e7f7a5d0e8b4e3308b01e701784b4e0,8,220,0,10,15.896947288513184,0.021802711486816406,20,79,True,30.549047101926334,0.09194901497541653,0.06799539653105231,10,0.6042080402374268,0.08342230181629344,16,78,SUCCESS,0.28383392505347727,0.18546789031242952,0.09836603474104774,0.36086051801494295,0.5650042864679133,10,0.7267594337463379,0.44739774514317726,18,79,CASE_COMPLETE,0.24696395564824342,0.15373687967658042,0.09322707597166299,NOT_RECORDED,NOT_RECORDED,12.710474457009695,0,0.7251530997184951,9,SUCCESS,9,0.17446974639315158,0.009976149071007967,0.19843437373638095,1.6266521215438843,21.26798912230879,3a2c5e1b3cb5ef2d73a7a967ba8a45e0a860ccb807a8a5425330f12f6e91adbd,35165,0.2749386447831057,0.17446974639315158,0.10046889838995413
0.33005186666128955,True,True,8,95b6278657da7312859c4e1b3501dcf505f2c5718b9a17a4dd4cdee8993cc6de,10.434025981044396,qwen2.5-7b-inst,Neutral,125,2.706846064830351,4,0,135.21781960409135,9,10,9.008324432373048,1.585425567626953,10.59375,1.8108588675769197,13.807958768168465,0.0025002764769733385,15,20,4.412483978271484,3.4496253967285155,7.862109375,12,98,100,5.9733984375,10.69015625,4.7167578125,b9b7af601c76d19a0c5eee03162a58b400a937280c4d9ddbdf650fc8ce515056,8,220,0,10,14.047941589355469,0.01768341064453125,18,90,True,25.820747446942878,0.31661539791789184,2.758208334781399,9,1.3433509826660157,1.8805608008263768,14,98,SUCCESS,1.285270332545042,1.147301390278153,0.13796894226688905,0.9418816411256207,9.009693719739222,10,1.27974853515625,3.4160622244343903,16,95,CASE_COMPLETE,1.0905658909119667,1.0079675005283206,0.08259839038364603,NOT_RECORDED,NOT_RECORDED,13.807958768168463,0,0.6991738689408281,9,SUCCESS,8,1.4322722506243735,0.008840258931741118,6.677357912063599,7.685488700866699,21.356045528315008,bb2d748f1d3a21b0aeebcf08c7755eeea331803947847ddc163a425759fbb443,34459,1.5238466004375368,1.4322722506243735,0.09157434981316337
0.12920491277393428,True,True,8,98aa2e6ff37cb6422b0a5c823cf8bb4ea80e141282138e4071f52ba7021aa898,7.325341479037888,qwen2.5-7b-inst,Neutral,125,0.11416392721326117,5,0,196.865074894391,10,10,6.75113525390625,1.29573974609375,8.046875,0.1526255009704903,10.056606915802695,0.0013755644064720992,18,20,3.379248046875,3.219189453125,6.5984375,5,82,100,3.334658203125,8.469453125,5.134794921875,5e7641cb3c10774bc7d979c8a4b65846d4e69518a7bc82ed8c613b61f7763d51,8,220,0,10,13.773269271850586,0.026730728149414063,19,77,True,20.373880188635436,0.10302870199765035,0.010508249105241096,10,0.2811553955078125,0.011578142101054045,17,82,SUCCESS,0.24971311381086708,0.23535201682243495,0.014361096988432132,0.5052767617722375,1.8081420348707515,10,0.2486419677734375,1.140460639714372,19,82,CASE_COMPLETE,0.20659412248060108,0.13378242868930101,0.07281169379130006,NOT_RECORDED,NOT_RECORDED,10.056606915802695,0,0.6779420204996723,32,SUCCESS,5,1.1997337182518095,0.06772973015904427,2.551896595954893,7.681973457336426,21.28327390924096,6587e2a9cb1a4c3537954ca7f7e098516517658c32e7e97359d62e98a856d570,32234,1.207030661846511,1.1997337182518095,0.007296943594701455
0.12799355227156983,True,True,8,364309fb9aeb1821c3eac54e7f765b187bd7fa28ad4fa35ae68d2d71cb47e582,9.263137840537821,qwen2.5-7b-inst,Neutral,125,0.12319696393850563,6,0,160.64769706502557,9,10,11.696726608276368,0.4978046417236328,12.19453125,0.12622177325255085,12.4392133049696,0.0011589532510582802,16,20,3.08048095703125,4.19451904296875,7.275,15,85,100,5.89199462890625,10.26953125,4.37753662109375,b011f15cb5c25633b2c1fc8566b4e66e56dc675128808b4b327a30e2f732fe39,8,220,0,10,12.884268951416015,0.06885604858398438,19,85,True,24.54348220623055,0.11010139948916192,0.14948232207250273,9,0.17766799926757812,0.15865449637188755,16,85,SUCCESS,0.09692533388733864,0.02316734134219587,0.07375799254514276,0.4462541567844515,1.4943141157669992,10,0.11386756896972657,0.9865850165737412,18,85,CASE_COMPLETE,0.06174955200403929,0.021899512968957424,0.039850039035081865,NOT_RECORDED,NOT_RECORDED,12.4392133049696,0,0.6938939975874243,19,SUCCESS,6,0.3365163016598672,0.02067676279693842,0.5977436006069174,2.774677276611328,21.17134247161448,d6aed45eaee43857fb7ae992d7ab5e3026d95e4be1d860d6abbe3c2bfc163fba,33275,0.3433981187059544,0.3365163016598672,0.006881817046087202
0.28392526484805103,True,True,8,c89c599b243eaeac59c42f03599d7f6be116dc8ee6ad8f0979c93349776248fd,9.781445608614012,qwen2.5-7b-inst,Neutral,125,0.957746078613679,7,0,167.99078865814954,9,10,10.174778747558594,1.377001953125,11.551780700683594,0.8604460368976449,13.14614687577123,0.001488801421417578,14,20,3.8996795654296874,4.857351684570313,8.75703125,10,96,100,6.068368682861328,11.084375,5.016006317138672,ffed432602f72d4f32f16c915382d6b3636857ddabbd27348927cde5aaad6931,8,220,0,10,13.74496841430664,0.08706283569335938,17,96,True,24.88976866855751,0.2524454822390332,0.7822353522301726,10,0.6612800598144531,0.5409459887066586,16,96,SUCCESS,0.5461576610337943,0.3634456552565098,0.18271200577728447,0.7107398886457988,2.909780239208334,10,0.295880126953125,1.351973992206102,18,96,CASE_COMPLETE,0.2214689317625016,0.10403395821340382,0.11743497354909778,NOT_RECORDED,NOT_RECORDED,13.14614687577123,0,0.665440320556921,20,SUCCESS,6,1.135459664463997,0.03895670920610428,2.5854651689529398,7.531351089477539,21.297798842191696,d0f9f2bb7158c8bc50a412359b449427ccc9a9fcfbe84bf833ada979b97775f5,36166,1.179339398862794,1.135459664463997,0.04387973439879711
0.20867472975298082,True,True,8,d49ec1296cf667260043c10478801035994e2df195f8f5f8cc1a21bd820e0939,9.940149267530067,qwen2.5-7b-inst,Neutral,125,0.17271125051445377,8,0,133.21327657811344,10,10,11.249959564208984,0.13441543579101561,11.384375,0.13422946480241352,13.01870351578109,0.001145524717758137,15,20,4.0092529296875,4.7202392578125,8.7294921875,18,74,100,4.6540625,9.76875,5.1146875000000005,3d79cb75352bc646e1596b1a71ad8c635e24e765b0d67a823ac6d53bbfc8e8d9,8,220,0,10,13.78700523376465,0.025494766235351563,20,73,True,25.537406915419233,0.21894788906532003,0.1419476129384444,10,0.126959228515625,0.10465348963061391,15,75,SUCCESS,0.08722549818921835,0.015417715790681541,0.0718077823985368,0.676846276533519,1.1875643533296854,10,0.12998199462890625,0.5475704411927678,18,74,CASE_COMPLETE,0.10484986607916653,0.027369232522323726,0.07748063355684282,NOT_RECORDED,NOT_RECORDED,13.01870351578109,1,0.7677954002263746,9,SUCCESS,7,0.05641298950649798,0.015052362345159054,0.18766496777534483,0.220809668302536,21.389855501241982,93b54b3f1f30f1abf49144b6e7e5a42d9636293f67a182614b8c00cee844ebf2,33224,0.09515284695662558,0.05641298950649798,0.038739857450127604
0.2593937315802108,True,True,8,e9db6c5fbac3977f577e01fceb09ca1c6a5470327c944bf1dce0b8a5da2df978,9.107096506131347,qwen2.5-7b-inst,Neutral,125,4.38881967345176,9,0,142.176269386895,10,10,10.282720947265625,0.467279052734375,10.75,4.468149648799998,12.367499143269379,0.0018126912828438277,14,20,3.879425048828125,2.098114013671875,5.9775390625,22,85,100,3.9477734374999995,9.0059375,5.0581640624999995,f2adc23012c918ffcfa28bff6c429f334ab9f408ab1f1da80eb6823288064e4b,8,220,1,10,12.701441955566406,0.03293304443359375,19,85,True,24.758637493791227,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,TYPED_CASE_FAILURE,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.5829397066643488,3.2131539427593334,10,0.11016845703125,1.9028005510382175,18,85,CASE_COMPLETE,0.07015110962092877,0.03912409762851894,0.031027011992409828,NOT_RECORDED,NOT_RECORDED,12.367499143269379,0,0.41193107251695016,12,SUCCESS,9,0.383398488140665,0.01745680160820484,0.40106929093599186,3.6748206615448,21.154527066275477,308f5d8e8701f1cbc24c01aa5104ecaa591023c6928d0e9ed00019edaebb5718,33292,0.4486493339412846,0.383398488140665,0.06525084580061957
0.193352970833032,True,True,8,e672baa091c42f31e30ba46b6205c2a0e092a920b143178518bce791e62e089c,9.79541018199525,qwen2.5-7b-inst,Neutral,125,0.23341936890865955,10,0,130.78782572411,10,10,9.09169692993164,1.2036155700683593,10.2953125,0.21011702345529476,13.884294014942135,0.0008261133212134428,13,20,2.087939453125,5.926123046875,8.0140625,2,77,100,4.0492578125000005,10.714375,6.6651171875,fd91bac0695fc90209daa4315db178536e4545c7b4dd20dab56edf367c7e5a25,8,220,0,10,14.741691970825196,0.014558029174804688,20,75,True,37.165424761826486,0.18837292027384148,0.47523624411282955,9,0.9634674072265625,0.4487194631085533,13,77,SUCCESS,0.8454171281307936,0.6744633528869599,0.1709537752438337,0.7011071514376536,3.844236893138269,9,0.97490234375,1.9997382126257808,12,78,CASE_COMPLETE,0.8418251761468127,0.6470714981434866,0.1947536780033261,NOT_RECORDED,NOT_RECORDED,13.884294014942135,0,0.7172253404567727,17,SUCCESS,4,0.967381244560238,0.06149202585220337,3.2196551799774165,5.204156398773193,21.570235286839306,a2cbe031fe3890168aa2fb968fb2fc8df1b788b896e2204492075ff5ba1699e6,34887,1.0940150003472808,0.967381244560238,0.12663375578704283
0.11388408478137012,True,True,8,f954ce4a2340e840c5319d587b44b556cf4dee31a42f99bf3c0d006d56bbc262,12.641529109491968,qwen2.5-7b-inst,Soft,125,0.08663987917434235,1,0,108.62715558428317,10,10,13.354780960083009,0.1389690399169922,13.49375,0.09367698932621704,16.440113619947805,0.001524432146389046,16,20,5.200299072265625,4.228216552734375,9.428515625,13,92,100,7.0328125,12.5140625,5.48125,3ea349b14ed437db084fc9a13e0162c1a0f250dbc3d337806ce4682bc093a25f,8,220,0,10,15.373890686035157,0.00735931396484375,20,92,True,29.94846188818008,0.11500632154373511,0.13101842824479862,10,0.15711822509765624,0.1458706354137411,16,92,SUCCESS,0.06411505520809442,0.0157480378751643,0.04836701733293012,0.4419324117028203,1.516337357877155,10,0.3151252746582031,1.1886324075955232,19,91,CASE_COMPLETE,0.2855987071990967,0.18108265129849316,0.10451605590060353,NOT_RECORDED,NOT_RECORDED,16.44011361994781,0,0.7362247331105252,10,SUCCESS,8,0.035919464332982896,0.008332860190421343,0.08014016225934022,0.24989566206932068,21.475886312313378,a528871aca7265d237b755a304376bc32f6f9eae17e6ce210915b90f5814ee74,33232,0.07514312027487904,0.035919464332982896,0.03922365594189615
0.17528386497049134,True,True,8,f45c578d94fdaa3ea5e09e8267f33f74091b3c1c8595b0c5ec698b49a183c60b,9.656370437261648,qwen2.5-7b-inst,Soft,125,0.31019715268906306,2,0,113.96112603880465,9,10,11.402871704101562,1.0065032958984375,12.409375,0.2727418304966086,13.23543175656814,0.1297321014584849,17,20,3.43515625,3.165234375,6.600390625,11,77,100,4.447480468749999,9.83873046875,5.39125,2a2d7ca56755c3eff0474d3fbc6984c11c14ebc595c9ce0eda08909c6b52763d,8,220,0,10,15.872895812988281,0.02397918701171875,20,76,True,23.202155227084347,0.11919301636063079,0.056320759253301184,10,0.06456451416015625,0.06583051643152163,18,77,SUCCESS,0.09598741875961422,0.06476412501069717,0.031223293748917053,0.49840060448649304,0.4977822445357458,9,1.008905029296875,0.28780967167948635,17,77,CASE_COMPLETE,0.9820012833923102,0.9145474186167121,0.06745386477559812,NOT_RECORDED,NOT_RECORDED,13.23543175656814,0,0.7276478538404673,23,SUCCESS,7,1.0952633393695579,0.01699125301092863,2.122533833980558,8.31978988647461,21.615342457778752,a76a9bb59b27d792cdf272212ac9941b15ea4a2066a852187b33a047d268b4d5,34793,1.0964349864749239,1.0952633393695579,0.0011716471053659916
0.07152519339263093,True,True,8,a0a7eb4a1705b5bfaf67f7d1eec9adf1e921558e2491e8f9c61236573f85580c,9.385757974837906,qwen2.5-7b-inst,Soft,125,0.0263615621498257,3,0,133.64873685594648,10,10,13.05395050048828,0.37104949951171873,13.425,0.03485159941138337,12.796894192986656,0.0012733963271564861,17,20,4.888503539562225,4.405246460437775,9.29375,16,78,100,3.404725341796875,8.875350341796874,5.470625,7f6df64fb3fab44699894f9b9637b55833a645a1cbea7ff545fdb3aa7988f044,8,220,0,10,15.896947288513184,0.021802711486816406,20,79,True,28.815002280745706,0.075108327530786,0.0311670626590507,10,0.39867253303527833,0.039972937080586614,17,77,SUCCESS,0.13026599364820868,0.03870034061837942,0.09156565302982926,0.26582786096829414,0.2955563443959732,10,0.7125535488128663,0.29429168896936964,18,78,CASE_COMPLETE,0.24702207394875586,0.15524839255958794,0.09177368138916792,NOT_RECORDED,NOT_RECORDED,12.796894192986656,1,0.7175839456736516,15,SUCCESS,8,0.06166365918470547,0.010424813721328974,0.1735801070928573,0.35843926668167114,21.36421392671764,8195de4d307bd461888400b778a9314a7513fec1351d895dec50ed5c676db68b,35165,0.15151581361424177,0.06166365918470547,0.0898521544295363
0.14062012303542581,True,True,8,d670e2c39367bca5f1f7a38fdde5dac30153b55b822686f17d15dcd63d2b7fb4,10.574382537137716,qwen2.5-7b-inst,Soft,125,0.018167935834585744,4,0,122.867058143951,9,10,9.713739013671875,1.570635986328125,11.284375,0.01262994772176779,13.636533115128985,0.0017149224735052257,15,20,4.059811782836914,3.469875717163086,7.5296875,11,98,100,6.032109375,10.755625,4.723515625,96dd66ac57e7ccf6af084ff4c251bdec7e81be085a45c772deb1b5f7442a3399,8,220,0,10,14.047941589355469,0.01768341064453125,18,90,True,26.267100575173547,0.14803755569198293,0.47850890872479307,10,1.2424324035644532,0.4048710083292685,15,98,SUCCESS,1.025688252504915,0.9602362736361101,0.06545197886880483,0.5459430861437129,2.7778665053577933,10,1.2037506103515625,1.432130077817801,16,97,CASE_COMPLETE,0.9702124864095822,0.8835802994202823,0.08663218698929998,NOT_RECORDED,NOT_RECORDED,13.636533115128985,0,0.7761779028718294,11,SUCCESS,8,1.382864409906324,0.00842791423201561,6.805253648757934,6.963046073913574,21.420740013942122,acb6538e1ad5af7b678bf48e4187535e34add9782d0d8b0a899ab2ce24e77eaa,34459,1.3834900443442166,1.382864409906324,0.0006256344378925416
0.06864269851611222,True,True,8,2abbdc92a6226a915bacba60d993febeb7d6a4fa5450de1b7944560bd2dbf653,7.330436299834401,qwen2.5-7b-inst,Soft,125,0.009705815737431017,5,0,123.79508518520743,10,10,6.4008544921875,1.2053955078125,7.60625,0.012012447310263475,9.94659885019064,0.0010088812230542418,18,20,2.829443359375,3.593017578125,6.4224609375,5,82,100,3.3515820312499995,8.486015625,5.13443359375,01a43a460644068f011a3187b0c01a2c70cc257cfa0d5ac6a2dbc9eb5b3fbe9e,8,220,0,10,13.773269271850586,0.026730728149414063,19,77,True,20.850630259205005,0.07416133433930555,0.02699943292259297,10,0.1584075927734375,0.03452347191182714,17,82,SUCCESS,0.13504592645913363,0.09452553605660796,0.04052039040252567,0.34988250534475623,0.8302071990383066,10,0.28260498046875,0.6636415857059373,19,82,CASE_COMPLETE,0.20843035420402883,0.1344981090631336,0.07393224514089525,NOT_RECORDED,NOT_RECORDED,9.94659885019064,0,0.7368828795431074,30,SUCCESS,4,1.1974506551399826,0.0876532793045044,2.5151773929595924,7.716805934906006,21.267160998657346,149ecc977f80bbba27854db39a95e34f76a8f36a29c8df46aed14d35750755df,32234,1.201935841049999,1.1974506551399826,0.004485185910016343
0.07917328790234272,True,True,8,dec57aa4335d7200d2ef509f41e447fbcb58a3696a16e325cd06435cf1cdecef,9.282673912134488,qwen2.5-7b-inst,Soft,125,0.09064846050635991,6,0,175.47568173334002,9,10,11.689555358886718,0.46591339111328123,12.15546875,0.11144732815242979,12.471539394333377,0.001197248168691798,16,20,3.5714191436767577,4.029069137573242,7.60048828125,18,85,100,5.879196777343751,10.26796875,4.38877197265625,7719be1bf5a3f635118da94e00cbecc4542117e774c26648c79aa82e84b230fd,8,220,0,10,12.884268951416015,0.06885604858398438,19,85,True,27.427733941811372,0.07352870562499786,0.07895922243121967,10,0.16910552978515625,0.10841016763471047,16,85,SUCCESS,0.10652558819856495,0.01998172129970044,0.08654386689886451,0.26557670926513877,0.3986930861304996,10,0.08179779052734375,0.35111464849345886,18,85,CASE_COMPLETE,0.06597312095109373,0.026320761255919933,0.03965235969517379,NOT_RECORDED,NOT_RECORDED,12.471539394333378,0,0.691224754970544,8,SUCCESS,9,0.31229257297236473,0.008889627177268267,0.33610698878765,2.9994096755981445,21.015541496686637,c27b92d687117e94c025fa14881ec5d88d577a754b87b3698cf344b1a41cda77,33275,0.32386204710928723,0.31229257297236473,0.011569474136922497
0.15709878424553175,True,True,8,00398052d07dbb055cf7ec89cebcc02bedd5931d0860efdce813d86e3bbfb7e0,9.845207189954817,qwen2.5-7b-inst,Soft,125,0.302615317783853,7,0,149.40484733507037,10,10,10.180501174926757,1.313448715209961,11.493949890136719,0.20710257054633713,12.588101583137178,0.002007517966151831,14,20,3.42603759765625,5.14300537109375,8.56904296875,10,96,100,6.0671702575683595,11.0775,5.010329742431641,cb9ac82ef41788a55420cb9aaea4d177bbc1ccce2d3e57f956bca7e1bc87eb95,8,220,0,10,13.74496841430664,0.08706283569335938,17,96,True,27.515113300526146,0.15162404131851165,0.1402121465064871,10,0.6765541076660156,0.14426804100908217,16,96,SUCCESS,0.623286031326279,0.5437358121853322,0.07955021914094684,0.46549027883199073,1.3049763908521623,10,0.288330078125,0.7235639267821823,18,96,CASE_COMPLETE,0.2030023204162717,0.09404911859892309,0.1089532018173486,NOT_RECORDED,NOT_RECORDED,12.588101583137178,0,0.7318824558765679,21,SUCCESS,5,1.0290922883781604,0.060323603451251984,2.4703670978546124,7.461525917053223,21.098450373858213,fad452f6814ba33d83dc0ed0c90c70c514e1b9e8657a09833fd99d714c7c7f81,36166,1.1155778175219893,1.0290922883781604,0.0864855291438289
0.12808309533445217,True,True,8,8dbc7e372b09735bef95f782e96d0369c325d4ae01eda9d2c8cf056f6baa6b63,9.958740366529673,qwen2.5-7b-inst,Soft,125,0.032413429977539404,8,0,147.28816809877753,10,10,11.9189208984375,0.0998291015625,12.01875,0.03247412550210684,13.068942455877549,0.0014219508150220578,14,20,4.1046630859375,5.0990478515625,9.2037109375,21,74,100,4.65052734375,9.76734375,5.11681640625,303b2b43fc71ac2707effe616d670e69c849e867af39dcfbe91b2056a729a817,8,220,0,10,13.78700523376465,0.025494766235351563,20,73,True,25.772149637106306,0.12915646605881492,0.09768312989969781,10,0.11417064666748047,0.08866901137146295,13,74,SUCCESS,0.06546308038523421,0.012436694453936071,0.053026385931298145,0.4566557945003878,0.7322945878336146,10,0.3348236083984375,0.5332667216212602,18,74,CASE_COMPLETE,0.12809017896652222,0.036755580361932515,0.0913345986045897,NOT_RECORDED,NOT_RECORDED,13.068942455877549,0,0.7624867062631918,4,SUCCESS,9,0.02458355271955952,0.013124588411301374,0.04175192117691037,0.1114775538444519,21.246131227351725,73c61168beb6cbde300c76c081fc0816c7cd1b1789c8c88b0262ff5f18c5a3a0,33224,0.076561747957021,0.02458355271955952,0.051978195237461486
0.13916798868077296,True,True,8,0bc5bb7e920f720f03e0d021d8e1d4e4e8f7961b47f7c4912775859b1ca1f57a,9.470088523835875,qwen2.5-7b-inst,Soft,125,0.25866143868860547,9,0,179.70777176786214,10,10,12.112223052978516,0.10652694702148438,12.21875,0.22480740304015967,12.748125955392608,0.0015264571209128999,16,20,4.673193359375,1.997900390625,6.67109375,23,86,100,3.9949169921874996,8.987187500000001,4.9922705078125,8bd647a304b3962e9e44b2b95ce4ba950aded08b512c523551084aed9b4f6b80,8,220,0,10,12.701441955566406,0.03293304443359375,19,85,True,24.323604216887684,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,TYPED_CASE_FAILURE,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,0.39935274292945305,1.0705762668867607,10,0.1553955078125,0.98501379609058,17,85,CASE_COMPLETE,0.0801359902601689,0.03709169733338058,0.043044292926788325,NOT_RECORDED,NOT_RECORDED,12.748125955392608,0,0.6992580603138675,11,SUCCESS,9,0.07798053445294499,0.018693841993808746,0.09522045291960218,0.620909571647644,21.19002125877887,54335b1e5b5f36dbf8374630703265c8b9b70c003d6fbb7dfd5909702ea91c9b,33292,0.08565731623675674,0.07798053445294499,0.007676781783811745
0.14056022900030463,True,True,8,f70dda9fe86006bc7a4c419d3c7a29e1eb51fa741a34928dbfc864a95a386ef2,9.716574556776322,qwen2.5-7b-inst,Soft,125,0.08049691403945596,10,0,104.61295259743929,9,10,8.306782531738282,1.4260299682617188,9.7328125,0.09016637724231975,13.505796250817367,0.0008772968270578935,13,20,2.13203125,5.896875,8.02890625,6,77,100,4.05088623046875,10.72234375,6.67145751953125,0bb5d1f5ebb292212699363f340342249be3ec0b940accf9aa0a12c4a2eaa14a,8,220,0,10,14.741691970825196,0.014558029174804688,20,75,True,41.428678372752735,0.14687148334915157,0.299921889892468,9,1.13233642578125,0.2907553164625121,14,77,SUCCESS,0.8647788396338001,0.7632202175213024,0.10155862211249767,0.5340232774024821,2.030564003868522,9,0.8872955322265625,1.2815764773207872,15,77,CASE_COMPLETE,0.7140487895347178,0.51341514789965,0.2006336416350678,NOT_RECORDED,NOT_RECORDED,13.505796250817367,0,0.7410815427695653,11,SUCCESS,5,0.9510230787214823,0.04043766763061285,2.683606433868407,5.45517635345459,21.639635954983532,788da1e755ed6452de19cc3fd7ff530d08558fc54b68700917486027560ae5ce,34887,1.1728506255662068,0.9510230787214823,0.2218275468447245
