L2_work,W0_net_squared,actual_step_norm_sum,actual_step_squared_sum,alias,arm,batch,batch_net_magnitude_share,batch_net_norm,batch_net_squared,batch_net_squared_share,endpoint_native_raw,frobenius_work,history_work,layer,materialized_nonzero,normalized_native_work,parameter_elements,provenance,raw_native_work,signed_predicted_progress,velocity_status,relative_norm
5.888686254965983e-08,NOT_RECORDED,0.00017160169457438202,2.9447141580799495e-08,llama3-8b-inst,JVP,4,1.1438220098869009e-05,0.00017160169457438202,2.9447141580799495e-08,1.3879936558078705e-10,2.9720772804216403e-08,5.888686254965983e-08,5.460947910776928e-10,4,57908258,5.4148778879726454e-11,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,5.943295734073752e-08,5.0904252362514435e-06,NOT_RECORDED,
3.6202607107060144e-05,NOT_RECORDED,0.008106840641966151,1.8101320850744948e-05,llama3-8b-inst,JVP,4,0.0005390540867438854,0.008087149395004486,6.540198533712142e-05,3.082728436513303e-07,6.604609735880705e-05,3.6202607107060144e-05,3.5549997016027433e-07,5,58702599,3.3307729329984004e-08,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,3.655810707722042e-05,0.0001783814826934672,NOT_RECORDED,
0.0010186317033568486,NOT_RECORDED,0.03543218653992147,0.0005093159074128208,llama3-8b-inst,JVP,4,0.002356825276519695,0.03535822949468388,0.0012502043929987334,5.892849603700851e-06,0.0012655409527147078,0.0010186317033568486,1.2390058932099874e-05,6,58716174,9.393537176064972e-07,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0010310217622889486,0.0012616678480125763,NOT_RECORDED,
0.11650434954680766,NOT_RECORDED,0.39962749174066003,0.05825217447910196,llama3-8b-inst,JVP,4,0.02658153986428972,0.398789081315163,0.15903273137619167,0.0007496022036987071,0.1616544885449765,0.11650434954680766,0.0019040288574012944,7,58719883,0.00010788070098813163,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.11840837840420895,0.014713244800075494,NOT_RECORDED,
154.5461295890597,NOT_RECORDED,14.592185015367143,77.27306631888578,llama3-8b-inst,JVP,4,0.9705111425523478,14.560076237890355,211.99582005317936,0.9992441965350546,215.93216948289324,154.5461295890597,2.837545929034451,8,58720247,0.14339070822354175,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,157.38367551809415,0.6426048017425667,NOT_RECORDED,
1.1254866698520809e-05,NOT_RECORDED,0.003981852578691946,5.627449050304997e-06,llama3-8b-inst,JVP,5,0.00025437372731992457,0.003974366902813404,1.579559227817861e-05,6.838508979883007e-08,1.5961111682512283e-05,1.1254866698520809e-05,1.1652089264978582e-07,4,58685150,9.605852307030126e-09,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,1.1371387591170593e-05,8.014873711489011e-05,NOT_RECORDED,
2.8119239503798517e-05,NOT_RECORDED,0.0054648414636885466,1.4059634917582296e-05,llama3-8b-inst,JVP,5,0.00034923570936551786,0.005456502364480457,2.9773418053580822e-05,1.289003812807335e-07,3.011205975805509e-05,2.8119239503798517e-05,3.1539704871054536e-07,5,58694209,2.4019840757126532e-08,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,2.843463655250906e-05,0.0001697159477050554,NOT_RECORDED,
0.0019653989848793865,NOT_RECORDED,0.05421647472658482,0.0009826995395731395,llama3-8b-inst,JVP,5,0.0034628445064847557,0.054103915294888366,0.0029272336502364554,1.2673100983375078e-05,0.0029696671779478145,0.0019653989848793865,2.8070498318952072e-05,6,58717647,1.6839610188859703e-06,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0019934694831983384,0.0017052659578303084,NOT_RECORDED,
0.10010904984819644,NOT_RECORDED,0.36780382619887236,0.05005452354721017,llama3-8b-inst,JVP,5,0.02349532092835798,0.3670938302177832,0.13475788018396262,0.0005834178025860578,0.1373015925780631,0.10010904984819644,0.0018658765360047758,7,58719846,8.614217693428117e-05,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.10197492638420122,0.013148480472109257,NOT_RECORDED,
168.52482680497883,NOT_RECORDED,15.224238582668233,84.26240781936833,llama3-8b-inst,JVP,5,0.9724382251284718,15.193496347680732,230.8423312669877,0.9994037118109594,235.95240300314737,168.52482680497883,3.6860519566335324,8,58720243,0.14547321105582237,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,172.21087876161238,0.6435374163197716,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED,
1.4538881219670765e-05,NOT_RECORDED,0.004950198860967866,7.269456299517576e-06,llama3-8b-inst,JVP,6,0.00030137506939288705,0.004940168331963737,2.440526314813737e-05,9.63927555286405e-08,2.4789865298704735e-05,1.4538881219670765e-05,2.2628911525468363e-07,5,58690992,1.1590780394964926e-08,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,1.4765170334925449e-05,0.00011086244492451936,NOT_RECORDED,
0.0009155819464637639,NOT_RECORDED,0.0326610346696701,0.00045779096223800013,llama3-8b-inst,JVP,6,0.001989182164802114,0.032606860138957486,0.0010632073281215348,4.199318951563935e-06,0.0010831580582716812,0.0009155819464637639,1.6867467968714943e-05,6,58715979,7.319804747890888e-07,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0009324494144324788,0.0011190502499697082,NOT_RECORDED,
0.1470535063618754,NOT_RECORDED,0.44995768736266506,0.07352675629782131,llama3-8b-inst,JVP,6,0.02739804623986498,0.44911133712725615,0.2017009931362319,0.0007966525254512023,0.20672654858444994,0.1470535063618754,0.0035949127867702865,7,58719954,0.00011826025054856892,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.15064841914864568,0.015206366950896246,NOT_RECORDED,
184.99387364028232,NOT_RECORDED,15.937259531869174,92.4969440949175,llama3-8b-inst,JVP,6,0.9703113965259401,15.905435187181718,252.9828684936383,0.9991990517628417,260.2827945165679,184.99387364028232,5.245174541085045,8,58720247,0.14933922061174204,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,190.23904818136734,0.6420206059445478,NOT_RECORDED,
7.974094643758738e-07,NOT_RECORDED,0.0008458098716300108,3.987122202071927e-07,llama3-8b-inst,JVP,7,5.140926923910865e-05,0.0008449003251376589,7.138565594177216e-07,2.7889326306561504e-09,8.339276326606656e-07,7.974094643758738e-07,1.483629732373519e-07,4,58556293,7.28356972028492e-10,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,9.457724376132257e-07,3.4454553808809153e-06,NOT_RECORDED,
0.00011452529457475328,NOT_RECORDED,0.010944108533344123,5.726266694442825e-05,llama3-8b-inst,JVP,7,0.0006651262622559083,0.010931207612072181,0.00011949129985822478,4.66834941638625e-07,0.0001257209739925344,0.00011452529457475328,5.1746400427560554e-06,5,58707363,9.218314941598209e-08,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.00011969993461750934,0.00030744342540019523,NOT_RECORDED,
0.001042017024029733,NOT_RECORDED,0.03595988948511298,0.000521008547628871,llama3-8b-inst,JVP,7,0.0021823498248186206,0.03586645178668824,0.0012864023637668323,5.025784915934551e-06,0.001378781144834399,0.001042017024029733,5.881665374996506e-05,6,58716255,8.477725215571423e-07,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.001100833677779698,0.0011808790606304728,NOT_RECORDED,
0.10707402440297063,NOT_RECORDED,0.39460169955828023,0.05353701432907991,llama3-8b-inst,JVP,7,0.023928261398440002,0.393255849280603,0.15465016299340834,0.0006041954510587095,0.16647034889502194,0.10707402440297063,0.0067565443907916314,7,58719885,8.766304146073185e-05,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.11383056879376227,0.01281908687578137,NOT_RECORDED,
186.82421128789397,NOT_RECORDED,16.042863678799034,93.41209782567647,llama3-8b-inst,JVP,7,0.9731728532452464,15.993887333775842,255.80443204551528,0.999390309140151,274.4734104651251,186.82421128789397,11.39794458406955,8,58720242,0.1526545747137812,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,198.22215587196354,0.643547092423501,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED,
0.0007598877333393583,NOT_RECORDED,0.02942970342592784,0.00037994389678889753,llama3-8b-inst,JVP,8,0.0017491491127475272,0.029384103585969226,0.0008634255435509696,3.212133111373906e-06,0.0008826725910843073,0.0007598877333393583,1.6645956064379843e-05,6,58715516,5.764551358132876e-07,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0007765336894037382,0.0009813460053422435,NOT_RECORDED,
0.10585486084837471,NOT_RECORDED,0.37963506697281196,0.052927432212626704,llama3-8b-inst,JVP,8,0.022557527840852094,0.37894581421810214,0.1435999301134204,0.0005342233545828233,0.14763477402400416,0.10585486084837471,0.0029353946197106856,7,58719885,8.07597949023582e-05,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.1087902554680854,0.01256923598517794,NOT_RECORDED,
196.50135135328404,NOT_RECORDED,16.421983530877142,98.25067564113904,llama3-8b-inst,JVP,8,0.9756933230464004,16.390754489478557,268.6568327343615,0.9994625645123059,277.48655802090764,196.50135135328404,6.371025346058701,8,58720245,0.15060109440040104,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,202.87237669934274,0.6447776099577609,NOT_RECORDED,
1.4205403152069562e-08,NOT_RECORDED,8.430045953705973e-05,7.106567478159446e-09,llama3-8b-inst,JVP,9,4.772841448815416e-06,8.430045953705973e-05,7.106567478159446e-09,2.39883144766075e-11,7.65981651044705e-09,1.4205403152069562e-08,1.1031921388138782e-09,4,57090166,1.0371051527288496e-11,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,1.530859529088344e-08,2.68676616167802e-07,NOT_RECORDED,
0.00011452942447548631,NOT_RECORDED,0.01389729259626482,5.726472531056977e-05,llama3-8b-inst,JVP,9,0.0007843547057470626,0.013853689221321925,0.0001919247050409713,6.478444332657414e-07,0.0002011736359614052,0.00011452942447548631,5.147199679376858e-06,5,58710120,8.107683377462902e-08,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.00011967662415486317,0.00029295083908229875,NOT_RECORDED,
0.0016623689274712758,NOT_RECORDED,0.04615492912500315,0.0008311844454260897,llama3-8b-inst,JVP,9,0.0026058376577706363,0.046025688132498375,0.0021183639680700016,7.150566176730137e-06,0.0022190165170626447,0.0016623689274712758,7.104677092688567e-05,6,58717159,1.174330053457221e-06,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0017334156983981617,0.0014038629582742233,NOT_RECORDED,
0.11185015349890307,NOT_RECORDED,0.3964113213739341,0.055925076811594907,llama3-8b-inst,JVP,9,0.0223763252934731,0.3952225367676292,0.15620085356904,0.0005272580902727314,0.16439838317680147,0.11185015349890307,0.005403082891875485,7,58719885,7.943507116386293e-05,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.11725323639077855,0.012416580689274126,NOT_RECORDED,
215.40317565468442,NOT_RECORDED,17.258481095443134,107.70159288206071,llama3-8b-inst,JVP,9,0.9742287095015604,17.20734467841201,296.09271088167407,0.9994649434751289,312.16974238843216,215.40317565468442,10.93303650439903,8,58720248,0.15333506923336357,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,226.33621215908346,0.6440627813888222,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,0.0,0.0,NOT_RECORDED,
1.8726813181683205e-09,NOT_RECORDED,5.281530275662326e-05,9.485989844166304e-10,llama3-8b-inst,JVP,10,0.9906842126727002,5.2119674794108354e-05,2.716460500643614e-09,0.9999115841256566,2.8894173966894322e-09,1.8726813181683205e-09,1.0929416048126707e-10,7,52916167,1.3377406557602096e-12,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,1.9819754786495875e-09,4.9450364292598434e-06,NOT_RECORDED,
1.0998507094778038e-12,NOT_RECORDED,4.901014871732366e-07,2.401994677294182e-13,llama3-8b-inst,JVP,10,0.009315787327299725,4.901014871732366e-07,2.401994677294182e-13,8.841587434330681e-05,5.614436274844979e-13,1.0998507094778038e-12,6.574351561833194e-14,8,6990191,7.867215310316635e-16,58720256,SH2_PUBLICATION_SH1_RECOMPUTED,1.1655942250961358e-12,1.0503906781815663e-08,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
114.05947205911282,NOT_RECORDED,12.511921591203556,57.02973272412705,llama3-8b-inst,JVP_L8,1,1.0,12.494100617745293,156.1025502463433,1.0,156.1025502463433,114.05947205911282,0.0,8,58720244,0.13575002458065077,58720256,LOCAL_COMPLETED_L8_RAW,114.05947205911282,0.6589061939167116,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
132.61711875388878,NOT_RECORDED,13.47383973826235,66.30856361550087,llama3-8b-inst,JVP_L8,2,1.0,13.451989021998763,180.95600864797524,1.0,182.4921473496675,132.61711875388878,1.1275554109838022,8,58720247,0.14074464124222805,58720256,LOCAL_COMPLETED_L8_RAW,133.7446741648726,0.658707205393247,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
153.2410168259473,NOT_RECORDED,14.538813615852858,76.62051211803299,llama3-8b-inst,JVP_L8,3,1.0,14.507005380695263,210.4532051155213,1.0,214.3307650671594,153.2410168259473,2.738946511125063,8,58720247,0.1470239633214142,58720256,LOCAL_COMPLETED_L8_RAW,155.97996333707238,0.6584406726234859,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
162.35990031639201,NOT_RECORDED,14.951189820874006,81.17994401002954,llama3-8b-inst,JVP_L8,4,1.0,14.923115170514928,222.69936639245276,1.0,226.84337124355233,162.35990031639201,2.989735916354863,8,58720244,0.15073683157032425,58720256,LOCAL_COMPLETED_L8_RAW,165.34963623274686,0.6583320335039485,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
176.8783242498868,NOT_RECORDED,15.594688962087101,88.43915458364103,llama3-8b-inst,JVP_L8,5,1.0,15.567655143809525,242.35188667657914,1.0,247.72832944759062,176.8783242498868,3.8750698453934063,8,58720251,0.1525989382516466,58720256,LOCAL_COMPLETED_L8_RAW,180.75339409528019,0.6582778666143898,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
195.1444676528241,NOT_RECORDED,16.369487282019097,97.57223632680417,llama3-8b-inst,JVP_L8,6,1.0,16.341872618679197,267.05680068513686,1.0,274.79879425195026,195.1444676528241,5.557598042269517,8,58720249,0.1573401674319893,58720256,LOCAL_COMPLETED_L8_RAW,200.7020656950936,0.6581054010197126,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
195.96607607160738,NOT_RECORDED,16.436108316705436,97.98303282490195,llama3-8b-inst,JVP_L8,7,1.0,16.39163529882291,268.68570776961724,1.0,288.31945518908736,195.96607607160738,11.972941097617685,8,58720253,0.15979886665096235,58720256,LOCAL_COMPLETED_L8_RAW,207.93901716922502,0.6575360286938408,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
205.6847466779237,NOT_RECORDED,16.800482424394545,102.8423788927997,llama3-8b-inst,JVP_L8,8,1.0,16.773241540566072,281.34163177817135,1.0,290.651326757645,205.6847466779237,6.712894366329853,8,58720244,0.15730370691579054,58720256,LOCAL_COMPLETED_L8_RAW,212.39764104425353,0.6581122748391534,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
225.95696802751544,NOT_RECORDED,17.6786814207644,112.97849279465089,llama3-8b-inst,JVP_L8,9,1.0,17.632024384544764,310.88828389718117,1.0,327.7336718262193,225.95696802751544,11.443075624252591,8,58720248,0.16042339200989567,58720256,LOCAL_COMPLETED_L8_RAW,237.40004365176802,0.6578877315859951,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
0.0,NOT_RECORDED,0.0,0.0,llama3-8b-inst,JVP_L8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,58720256,LOCAL_COMPLETED_L8_RAW,0.0,0.0,NOT_RECORDED,
3.9172619575391246e-11,NOT_RECORDED,8.406353120519123e-06,1.8176567709557466e-11,llama3-8b-inst,JVP_L8,10,1.0,7.909960495106204e-06,6.256747503414079e-11,1.0,9.661979560537463e-11,3.9172619575391246e-11,2.3387608453246824e-12,8,21427244,2.8041985845096075e-14,58720256,LOCAL_COMPLETED_L8_RAW,4.151138042071593e-11,2.3607492606159269e-07,NOT_RECORDED,
,NOT_AVAILABLE,NOT_AVAILABLE,,,BLUE,1,0.8635889697602388,7.610187124377856,57.914948067583495,,,,,4,,NOT_AVAILABLE,,ACTUAL_FP32_ENTRY_ENDPOINT_DIFFERENCE,NOT_AVAILABLE,,,0.09829472055227731
,NOT_AVAILABLE,NOT_AVAILABLE,,,BLUE,1,0.13641103023976112,1.2020920858240738,1.445025382776615,,,,,8,,NOT_AVAILABLE,,ACTUAL_FP32_ENTRY_ENDPOINT_DIFFERENCE,NOT_AVAILABLE,,,0.015294994056541058
,NOT_AVAILABLE,NOT_AVAILABLE,,,BLUE,2,0.7958340257877494,7.716837778473532,59.5495852988456,,,,,4,,NOT_AVAILABLE,,ACTUAL_FP32_ENTRY_ENDPOINT_DIFFERENCE,NOT_AVAILABLE,,,0.09920211251913086
,NOT_AVAILABLE,NOT_AVAILABLE,,,BLUE,2,0.20416597421225052,1.9797038727018956,3.9192274235289473,,,,,8,,NOT_AVAILABLE,,ACTUAL_FP32_ENTRY_ENDPOINT_DIFFERENCE,NOT_AVAILABLE,,,0.025185979222002684
,NOT_AVAILABLE,NOT_AVAILABLE,,,BLUE,3,0.9999936153786942,7.84080275536866,61.47818784816006,,,,,4,,NOT_AVAILABLE,,ACTUAL_FP32_ENTRY_ENDPOINT_DIFFERENCE,NOT_AVAILABLE,,,0.10030831463031693
