arm,batch,metric,comparison,denominator,before_num,after_num,retained,lost,gained,both_failed,conditional_loss_den,conditional_loss_rate,paired_rate_delta,previous_batch,arm_display_label,validation_origin
MEMIT_L8_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,56990,48425,37348,19642,11077,31933,56990,0.34465695736094054,-0.08564999999999995,,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
MEMIT_L8_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,43157,43917,35054,8103,8863,37980,43157,0.18775633153370253,0.008444444444444421,90,MEMIT_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,100,100,100,0,0,0,100,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,183,183,183,0,0,17,183,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,845,845,845,0,0,155,845,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,500,500,500,0,0,0,500,0.0,0.0,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,100,100,100,0,0,0,100,0.0,0.0,1,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,914,917,906,8,11,75,914,0.0087527352297593,0.0030000000000000027,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,183,179,177,6,2,15,183,0.03278688524590164,-0.020000000000000018,1,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4024,3835,3761,263,74,902,4024,0.06535785288270378,-0.037799999999999945,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,845,782,759,86,23,132,845,0.10177514792899409,-0.06299999999999994,1,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,1000,996,996,4,0,0,1000,0.004,-0.0040000000000000036,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,500,496,496,4,0,0,500,0.008,-0.008000000000000007,5,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1858,1837,1816,42,21,121,1858,0.022604951560818085,-0.010500000000000065,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,917,898,882,35,16,67,917,0.03816793893129771,-0.019000000000000017,5,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,7618,6936,6717,901,219,2163,7618,0.11827251247046469,-0.06820000000000004,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,3835,3456,3324,511,132,1033,3835,0.13324641460234682,-0.07579999999999998,5,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,2000,1992,1992,8,0,0,2000,0.004,-0.0040000000000000036,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,996,992,991,5,1,3,996,0.0050200803212851405,-0.0040000000000000036,10,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3733,3615,3567,166,48,219,3733,0.04446825609429413,-0.02949999999999997,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1837,1756,1733,104,23,140,1837,0.056614044637996734,-0.04049999999999998,10,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,14455,12941,12237,2218,704,4841,14455,0.15344171566931858,-0.07569999999999999,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,6936,6375,5874,1062,501,2563,6936,0.15311418685121106,-0.05610000000000004,10,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,3000,2973,2973,27,0,0,3000,0.009,-0.009000000000000008,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1992,1975,1975,17,0,8,1992,0.00853413654618474,-0.008499999999999952,20,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5563,5200,5095,468,105,332,5563,0.08412726945892504,-0.0605,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3615,3394,3300,315,94,291,3615,0.08713692946058091,-0.05525000000000002,20,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,20925,18684,17286,3639,1398,7677,20925,0.1739068100358423,-0.07469999999999999,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,12941,12364,11248,1693,1116,5943,12941,0.13082451124333513,-0.028850000000000042,20,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,4000,3957,3957,43,0,0,4000,0.01075,-0.010750000000000037,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2973,2957,2951,22,6,21,2973,0.007399932727884292,-0.005333333333333301,30,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7395,6937,6772,623,165,440,7395,0.08424611223799865,-0.05724999999999991,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5200,5124,4898,302,226,574,5200,0.058076923076923075,-0.012666666666666715,30,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,27223,24364,22218,5005,2146,10631,27223,0.18385188994600155,-0.07147500000000007,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,18684,18234,16518,2166,1716,9600,18684,0.11592806679511881,-0.015000000000000013,30,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4999,4906,4906,93,0,1,4999,0.01860372074414883,-0.01860000000000006,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3957,3908,3903,54,5,38,3957,0.013646702047005308,-0.012249999999999983,40,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9215,8296,8105,1110,191,594,9215,0.12045577862181227,-0.09189999999999998,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,6937,6506,6310,627,196,867,6937,0.09038489260487242,-0.053875000000000006,40,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,33411,29844,26828,6583,3016,13573,33411,0.19703091796115052,-0.07134000000000007,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,24364,23810,21556,2808,2254,13382,24364,0.11525201116401247,-0.013850000000000029,40,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5998,5783,5782,216,1,1,5998,0.03601200400133378,-0.035833333333333384,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4906,4785,4768,138,17,77,4906,0.028128821850794947,-0.0242,50,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,PS,AT_WRITE_TO_CHECKPOINT,12000,10969,9554,9286,1683,268,763,10969,0.15343240040113046,-0.11791666666666667,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,8296,7824,7475,821,349,1355,8296,0.09896335583413693,-0.04720000000000002,50,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,39436,34984,30969,8467,4015,16549,39436,0.21470230246475303,-0.07420000000000004,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,29844,29079,26096,3748,2983,17173,29844,0.12558638252245008,-0.01529999999999998,50,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6994,6646,6645,349,1,5,6994,0.04989991421218187,-0.04971428571428571,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5783,5652,5601,182,51,166,5783,0.031471554556458586,-0.02183333333333337,60,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,PS,AT_WRITE_TO_CHECKPOINT,14000,12705,10950,10621,2084,329,966,12705,0.16402990948445495,-0.12535714285714283,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,9554,9242,8740,814,502,1944,9554,0.08519991626543856,-0.026000000000000023,60,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,NS,AT_WRITE_TO_CHECKPOINT,70000,45216,40177,35104,10112,5073,19711,45216,0.22363765038924274,-0.07198571428571432,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,34984,34414,30870,4114,3544,21472,34984,0.11759661559570089,-0.009499999999999953,60,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7992,7543,7541,451,2,6,7992,0.05643143143143143,-0.05612499999999998,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,6646,6547,6460,186,87,267,6646,0.027986758952753536,-0.014142857142857124,70,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,PS,AT_WRITE_TO_CHECKPOINT,16000,14418,12484,12045,2373,439,1143,14418,0.1645859342488556,-0.12087499999999995,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,10950,10784,10069,881,715,2335,10950,0.08045662100456621,-0.0118571428571429,70,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,NS,AT_WRITE_TO_CHECKPOINT,80000,51014,45121,38889,12125,6232,22754,51014,0.23767985258948524,-0.07366249999999996,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,40177,39390,35225,4952,4165,25658,40177,0.12325459840207084,-0.01124285714285711,70,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8989,8480,8477,512,3,8,8989,0.05695850483924797,-0.05655555555555558,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7543,7482,7369,174,113,344,7543,0.023067744929073312,-0.007624999999999993,80,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,PS,AT_WRITE_TO_CHECKPOINT,18000,16167,14212,13650,2517,562,1271,16167,0.15568751159769903,-0.1086111111111111,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,12484,12471,11613,871,858,2658,12484,0.06976930471002883,-0.0008124999999999938,80,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,NS,AT_WRITE_TO_CHECKPOINT,90000,56628,49834,42532,14096,7302,26070,56628,0.24892279437733983,-0.07548888888888883,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,45121,44259,39565,5556,4694,30185,45121,0.12313556880388289,-0.010774999999999979,80,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9988,9396,9393,595,3,9,9988,0.059571485782939526,-0.05920000000000003,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,8480,8400,8286,194,114,406,8480,0.022877358490566036,-0.008888888888888835,90,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,PS,AT_WRITE_TO_CHECKPOINT,20000,17838,15556,14929,2909,627,1535,17838,0.16307882049557126,-0.11409999999999998,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,14212,13898,13110,1102,788,3000,14212,0.07754010695187166,-0.017444444444444485,90,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,62104,54703,46340,15764,8363,29533,62104,0.2538322813345356,-0.07401000000000002,,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
AlphaEdit_L8_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,49834,49225,43883,5951,5342,34824,49834,0.11941646265601798,-0.006766666666666699,90,AlphaEdit_BLUE_L8_ONLY,REUSED_V3_AGGREGATE
MEMIT_L5_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,94,94,94,0,0,6,94,0.0,0.0,,,
MEMIT_L5_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,151,151,151,0,0,49,151,0.0,0.0,,,
MEMIT_L5_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,880,880,880,0,0,120,880,0.0,0.0,,,
MEMIT_L5_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,476,484,476,0,8,16,476,0.0,0.016000000000000014,,,
MEMIT_L5_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,94,97,94,0,3,3,94,0.0,0.030000000000000027,1,,
MEMIT_L5_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,801,831,800,1,31,168,801,0.0012484394506866417,0.029999999999999916,,,
MEMIT_L5_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,151,166,150,1,16,33,151,0.006622516556291391,0.07499999999999996,1,,
MEMIT_L5_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4339,4324,4301,38,23,638,4339,0.008757778289928554,-0.0030000000000000027,,,
MEMIT_L5_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,880,877,872,8,5,115,880,0.00909090909090909,-0.0030000000000000027,1,,
MEMIT_L5_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,966,979,964,2,15,19,966,0.002070393374741201,0.013000000000000012,,,
MEMIT_L5_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,484,487,482,2,5,11,484,0.004132231404958678,0.006000000000000005,5,,
MEMIT_L5_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1694,1784,1684,10,100,206,1694,0.0059031877213695395,0.04500000000000004,,,
MEMIT_L5_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,831,876,823,8,53,116,831,0.009626955475330927,0.04500000000000004,5,,
MEMIT_L5_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,8566,8336,8232,334,104,1330,8566,0.03899136119542377,-0.02300000000000002,,,
MEMIT_L5_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4324,4154,4099,225,55,621,4324,0.052035152636447736,-0.03400000000000003,5,,
MEMIT_L5_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,1957,1961,1938,19,23,20,1957,0.009708737864077669,0.0020000000000000018,,,
MEMIT_L5_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,979,971,965,14,6,15,979,0.014300306435137897,-0.008000000000000007,10,,
MEMIT_L5_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3515,3644,3463,52,181,304,3515,0.014793741109530583,0.03225,,,
MEMIT_L5_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1784,1792,1733,51,59,157,1784,0.02858744394618834,0.0040000000000000036,10,,
MEMIT_L5_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,16574,15343,14963,1611,380,3046,16574,0.09720043441534934,-0.061549999999999994,,,
MEMIT_L5_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,8336,7628,7421,915,207,1457,8336,0.10976487523992322,-0.07079999999999997,10,,
MEMIT_L5_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,2946,2932,2903,43,29,25,2946,0.014596062457569586,-0.004666666666666597,,,
MEMIT_L5_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1961,1940,1927,34,13,26,1961,0.017338092809790925,-0.010500000000000065,20,,
MEMIT_L5_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5361,5491,5221,140,270,369,5361,0.026114530871106136,0.021666666666666723,,,
MEMIT_L5_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3644,3626,3533,111,93,263,3644,0.030461031833150385,-0.0045000000000000595,20,,
MEMIT_L5_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,23967,21547,20767,3200,780,5253,23967,0.13351691909709185,-0.08066666666666678,,,
MEMIT_L5_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,15343,14337,13798,1545,539,4118,15343,0.10069738643029394,-0.05030000000000001,20,,
MEMIT_L5_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3943,3888,3863,80,25,32,3943,0.02028911995942176,-0.01375000000000004,,,
MEMIT_L5_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2932,2892,2879,53,13,55,2932,0.018076398362892224,-0.01333333333333342,30,,
MEMIT_L5_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7254,7288,6994,260,294,452,7254,0.035842293906810034,0.004250000000000087,,,
MEMIT_L5_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5491,5400,5309,182,91,418,5491,0.03314514660353306,-0.015166666666666662,30,,
MEMIT_L5_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,30832,27103,25713,5119,1390,7778,30832,0.16602880124545927,-0.093225,,,
MEMIT_L5_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,21547,20357,19184,2363,1173,7280,21547,0.10966723905880169,-0.03966666666666663,30,,
MEMIT_L5_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4940,4798,4773,167,25,35,4940,0.033805668016194335,-0.02839999999999998,,,
MEMIT_L5_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3888,3803,3788,100,15,97,3888,0.0257201646090535,-0.02124999999999999,40,,
MEMIT_L5_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9171,9078,8756,415,322,507,9171,0.045251335732199326,-0.009299999999999975,,,
MEMIT_L5_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7288,7172,7028,260,144,568,7288,0.03567508232711306,-0.014500000000000068,40,,
MEMIT_L5_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,37262,31793,29721,7541,2072,10666,37262,0.20237775750093928,-0.10938000000000003,,,
MEMIT_L5_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,27103,25505,23810,3293,1695,11202,27103,0.12149946500387411,-0.03995000000000004,40,,
MEMIT_L5_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5934,5635,5609,325,26,40,5934,0.05476912706437479,-0.049833333333333285,,,
MEMIT_L5_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4798,4642,4608,190,34,168,4798,0.03959983326385994,-0.031200000000000006,50,,
MEMIT_L5_ONLY,60,PS,AT_WRITE_TO_CHECKPOINT,12000,11091,10594,10259,832,335,574,11091,0.07501577855919214,-0.04141666666666666,,,
MEMIT_L5_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9078,8682,8540,538,142,780,9078,0.05926415510024234,-0.03960000000000008,50,,
MEMIT_L5_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,43338,36371,33406,9932,2965,13697,43338,0.2291753195809682,-0.11611666666666676,,,
MEMIT_L5_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,31793,30361,27782,4011,2579,15628,31793,0.12615984650709275,-0.02864,50,,
MEMIT_L5_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6932,6294,6277,655,17,51,6932,0.09448932487016734,-0.09114285714285719,,,
MEMIT_L5_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5635,5303,5238,397,65,300,5635,0.070452528837622,-0.055333333333333345,60,,
MEMIT_L5_ONLY,70,PS,AT_WRITE_TO_CHECKPOINT,14000,13002,11827,11473,1529,354,644,13002,0.11759729272419628,-0.08392857142857146,,,
MEMIT_L5_ONLY,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,10594,9931,9658,936,273,1133,10594,0.0883518973003587,-0.05525000000000002,60,,
MEMIT_L5_ONLY,70,NS,AT_WRITE_TO_CHECKPOINT,70000,49072,41023,36814,12258,4209,16719,49072,0.2497962178024128,-0.11498571428571436,,,
MEMIT_L5_ONLY,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,36371,35293,31295,5076,3998,19631,36371,0.13956173874790356,-0.017966666666666575,60,,
MEMIT_L5_ONLY,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7931,6864,6844,1087,20,49,7931,0.1370571176396419,-0.13337500000000002,,,
MEMIT_L5_ONLY,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,6294,5869,5737,557,132,574,6294,0.08849698125198602,-0.06071428571428572,70,,
MEMIT_L5_ONLY,80,PS,AT_WRITE_TO_CHECKPOINT,16000,14908,12798,12416,2492,382,710,14908,0.16715857257848135,-0.13187499999999996,,,
MEMIT_L5_ONLY,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,11827,10902,10505,1322,397,1776,11827,0.11177813477635917,-0.06607142857142856,70,,
MEMIT_L5_ONLY,80,NS,AT_WRITE_TO_CHECKPOINT,80000,54565,46150,40148,14417,6002,19433,54565,0.26421698891230644,-0.10518749999999999,,,
MEMIT_L5_ONLY,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,41023,40641,35182,5841,5459,23518,41023,0.14238354094044803,-0.005457142857142827,70,,
MEMIT_L5_ONLY,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8927,7445,7425,1502,20,53,8927,0.16825361263582392,-0.16466666666666674,,,
MEMIT_L5_ONLY,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,6864,6450,6264,600,186,950,6864,0.08741258741258741,-0.05174999999999996,80,,
